2001-02-10,04:08:46, 53.6050, 160.4050, 61.8
2001-02-11,22:04:54, 52.5420, 159.7440, 40.0
2001-02-14,13:36:41, 48.5660, 153.2080,152.1
2001-02-24,01:26:09, 47.3460, 153.2110, 66.5
2001-03-04,00:02:36, 48.8580, 155.0420, 51.1
2001-03-05,21:49:47, 48.2740, 154.8120, 56.5
2001-03-07,02:49:43, 48.5080, 153.0710,148.8
2001-03-08,06:07:41, 53.4110, 160.3820, 50.1
2001-03-13,11:18:25, 49.4600, 156.0570, 74.1
2001-03-14,23:03:19, 51.0730, 156.6060,124.7
2001-03-17,07:24:26, 46.7780, 151.2780,104.0
2001-03-18,10:11:53, 45.3090, 148.1940,128.3
2001-03-18,22:10:55, 49.1760, 156.1350, 55.0
2001-03-28,23:18:37, 51.9120, 157.2820,128.4
2001-03-31,17:55:02, 49.2180, 156.0380, 48.5
2001-03-31,18:03:27, 49.1420, 156.0650, 44.7
2001-03-31,18:30:35, 49.1450, 156.1140, 39.4
2001-04-01,00:48:48, 52.5700, 153.1390,495.0
2001-04-01,13:36:22, 49.1540, 156.1360, 44.1
2001-04-05,13:18:29, 52.8690, 158.8570, 97.7
2001-04-07,03:46:29, 49.2640, 156.1480, 46.6
2001-04-10,21:13:41, 45.2990, 149.3090, 79.0
2001-04-11,02:45:36, 52.1200, 160.3470, 30.0
2001-04-11,07:09:02, 52.1190, 160.3170, 30.0
2001-04-11,16:31:56, 52.1450, 160.3860, 35.0
2001-04-17,04:53:39, 45.7730, 149.7810, 94.8
2001-04-18,13:01:09, 49.1520, 155.8880, 67.3
2001-04-22,15:21:00, 50.4480, 156.9130, 90.0
2001-04-25,20:51:55, 47.4760, 151.5920,155.5
2001-04-27,19:52:21, 53.1240, 160.2790, 57.6
2001-05-01,07:37:28, 52.9760, 154.4140,407.4
2001-05-10,08:35:09, 46.8420, 153.0260, 39.6
2001-05-12,18:42:45, 49.7650, 156.3870, 48.8
2001-05-15,15:15:29, 50.5840, 156.0160,135.4
2001-05-19,03:08:06, 53.1500, 159.8970, 60.1
2001-05-26,05:20:15, 46.8160, 153.9450, 37.2
2001-05-27,00:28:44, 51.0710, 151.5760,435.8
2001-05-29,19:41:34, 45.7020, 149.8370, 98.7
2001-05-31,11:08:41, 46.8170, 154.0190, 41.9
2001-06-01,04:54:12, 49.2410, 155.5830, 54.8
2001-06-04,12:11:58, 49.2060, 155.4430, 50.0
2001-06-05,01:45:35, 45.2740, 149.7950, 54.4
2001-06-12,00:21:40, 54.6550, 161.6320, 44.0
2001-06-13,02:15:37, 45.6830, 149.9780,113.9
2001-06-18,18:16:32, 52.6170, 158.6000, 94.6
2001-06-20,00:04:32, 45.5960, 151.9530, 35.0
2001-06-20,00:27:03, 45.6990, 151.7730, 47.8
2001-06-20,01:18:10, 45.6550, 151.8010, 45.0
2001-06-20,02:37:44, 45.6150, 151.8550, 35.3
2001-06-21,02:24:08, 45.6360, 151.8690, 38.9
2001-06-26,16:59:16, 45.3610, 150.0790, 53.1
2001-07-04,01:00:43, 52.7610, 159.8960, 60.3
2001-07-09,13:55:32, 47.9920, 146.0210,484.9
2001-07-11,07:16:36, 46.8630, 150.6550,163.0
2001-07-13,03:19:02, 45.2910, 148.8610,130.4
2001-07-15,16:30:49, 52.2020, 157.1820,141.1
2001-08-05,11:08:55, 51.0280, 157.4560, 55.0
2001-08-05,22:36:56, 51.4860, 156.9010,128.8
2001-08-06,11:34:14, 45.3950, 151.0590, 49.4
2001-08-13,22:57:10, 46.2840, 152.1780, 63.9
2001-08-16,07:36:58, 50.3410, 156.4250, 73.7
2001-08-30,12:47:00, 52.8580, 160.0090, 30.0
2001-09-01,12:16:41, 54.0900, 159.2860,124.0
2001-09-11,18:21:08, 45.5340, 150.7170, 15.0
2001-09-16,17:03:14, 49.8990, 156.3170, 50.0
2001-09-17,11:13:03, 52.8690, 159.6570, 40.0
2001-09-18,10:40:03, 46.5720, 150.9620,128.4
2001-09-18,12:30:18, 48.3690, 154.8750, 38.7
2001-09-23,15:16:47, 46.3910, 149.7540,151.0
2001-09-25,11:21:50, 46.6290, 150.7550,135.8
2001-09-27,20:30:32, 45.7200, 148.8340,131.0
2001-10-01,02:12:32, 48.9430, 150.7390,325.1
2001-10-03,17:25:14, 47.0770, 148.6050,288.6
2001-10-06,13:51:43, 47.9810, 146.2970,477.7
2001-10-07,22:46:20, 52.4760, 160.4230, 24.0
2001-10-08,06:18:50, 52.5270, 160.3750, 29.0
2001-10-08,18:14:25, 52.5760, 160.2140, 28.0
2001-10-08,18:20:39, 52.6920, 160.1350, 30.0
2001-10-08,20:02:19, 52.6060, 160.3260, 25.0
2001-10-08,22:50:36, 52.5390, 160.2770, 25.0
2001-10-08,23:51:14, 52.5810, 160.2730, 30.0
2001-10-09,01:35:03, 52.5380, 160.4840, 30.0
2001-10-09,02:49:16, 52.4330, 160.4140, 30.0
2001-10-09,23:53:38, 47.7490, 155.0340, 36.4
2001-10-10,01:32:43, 52.4780, 160.5260, 22.6
2001-10-10,10:06:48, 46.7370, 152.6390, 53.8
2001-10-10,11:28:56, 52.5090, 160.4570, 32.4
2001-10-14,02:19:47, 52.6460, 160.9290, 30.0
2001-10-15,05:00:36, 45.1160, 147.8660,115.5
2001-10-16,16:37:07, 47.8740, 155.3740, 31.6
2001-10-19,10:50:14, 54.3270, 158.0500,235.9
2001-10-20,23:09:22, 52.5740, 160.4020, 30.0
2001-10-23,11:34:08, 52.8460, 159.7270, 35.0
2001-10-24,13:55:02, 46.6320, 153.6370, 15.0
2001-10-26,15:48:28, 46.6330, 153.4900, 43.7
2001-10-27,06:13:01, 48.9180, 155.5240, 40.4
2001-10-31,17:57:36, 46.0660, 151.7390, 46.6
2001-11-02,13:00:34, 53.3040, 160.4750, 51.9
2001-11-06,06:44:42, 53.5010, 160.5400, 66.6
2001-11-07,12:59:17, 47.1790, 152.1190,142.1
2001-11-11,07:36:54, 52.7220, 159.9760, 35.0
2001-11-11,14:09:43, 46.0210, 152.9580, 28.4
2001-11-13,14:56:15, 45.4570, 148.8960,117.3
2001-11-15,14:17:19, 52.2560, 157.3160,139.5
2001-11-15,22:15:27, 47.0240, 146.3850,369.2
2001-11-18,01:16:59, 52.3960, 159.8850, 30.0
2001-11-20,19:04:38, 53.6300, 159.2930,119.5
2001-11-22,00:00:48, 48.6300, 152.6130,152.0
2001-11-23,18:36:24, 45.0160, 148.2030,103.5
2001-11-25,10:36:19, 52.1920, 159.0320, 62.0
2001-11-28,03:29:48, 52.6710, 157.6930,145.8
2001-11-28,10:43:47, 50.3450, 154.5260,164.2
2001-12-02,12:23:36, 47.6130, 155.0520, 23.9
2001-12-10,04:19:19, 49.1630, 156.2280, 35.8
2001-12-10,18:36:27, 49.2740, 156.1600, 49.9
2001-12-11,22:59:29, 53.7870, 160.6780, 62.6
2001-12-14,23:14:41, 45.5940, 151.9130, 42.6
2001-12-15,01:59:57, 52.7790, 158.6140, 98.2
2001-12-20,15:54:32, 49.2100, 156.1370, 38.4
2001-12-27,12:51:50, 47.0220, 146.9100,342.7
2002-01-06,01:33:42, 48.8260, 154.8760, 51.3
2002-01-18,14:10:45, 45.6600, 151.2510, 72.7
2002-01-24,09:37:51, 51.2720, 158.6800, 56.0
2002-01-28,13:50:30, 49.3940, 155.5330, 38.0
2002-01-30,08:41:43, 48.2390, 154.8380, 40.0
2002-01-31,14:07:23, 52.5190, 159.1230, 64.2
2002-02-09,11:40:48, 46.1570, 151.9980, 67.3
2002-02-14,16:16:46, 52.7930, 159.9340, 35.0
2002-02-15,15:21:33, 52.0850, 159.6910, 27.2
2002-02-16,04:29:34, 52.0760, 159.8260, 25.0
2002-02-20,17:39:24, 46.2330, 151.0970,112.6
2002-02-23,09:04:32, 51.3680, 159.4840, 29.2
2002-02-23,09:10:26, 51.3760, 159.5390, 30.0
2002-02-27,21:59:40, 46.9510, 150.8220,179.8
2002-02-27,22:51:19, 48.2550, 152.8760,132.6
2002-03-01,14:04:50, 52.0510, 152.6010,450.4
2002-03-01,18:08:14, 45.3750, 150.5310, 45.0
2002-03-07,00:07:07, 47.8270, 146.9380,441.8
2002-03-15,01:20:05, 49.6590, 155.9770, 45.4
2002-03-20,04:06:40, 49.5770, 147.3400,582.9
2002-03-25,06:18:18, 49.5690, 155.6730, 63.1
2002-03-29,03:44:15, 53.2550, 160.4370, 64.4
2002-03-29,22:21:21, 52.5570, 160.0710, 30.0
2002-03-31,02:08:05, 45.7910, 151.5550, 41.0
2002-04-01,14:42:58, 48.0130, 147.1530,449.8
2002-04-05,15:31:15, 52.6290, 160.5350, 30.0
2002-04-13,06:18:14, 52.9080, 159.9050, 30.0
2002-04-18,17:58:38, 45.7260, 149.6720,140.0
2002-04-20,00:32:21, 47.9360, 147.0150,452.0
2002-04-26,07:15:09, 53.5290, 160.5100, 35.0
2002-05-02,09:06:03, 49.3050, 156.2490, 38.4
2002-05-03,03:04:19, 52.3330, 160.6580, 30.0
2002-05-05,02:06:07, 49.2020, 147.7060,543.7
2002-05-08,04:12:47, 52.2340, 160.0500, 24.2
2002-05-08,05:17:47, 52.1670, 160.2370, 25.0
2002-05-08,08:30:07, 52.1920, 160.1240, 30.0
2002-05-08,16:45:45, 52.1130, 160.2690, 30.0
2002-05-08,19:45:19, 53.7910, 160.6810, 34.0
2002-05-09,04:17:34, 50.7120, 157.5610, 49.1
2002-05-09,14:51:22, 52.0890, 160.2780, 30.0
2002-05-16,03:46:04, 53.7210, 160.3890, 66.0
2002-05-28,01:20:41, 47.6710, 154.0500, 60.2
2002-05-28,21:29:53, 49.1250, 156.1200, 54.3
2002-05-29,07:33:34, 53.8800, 160.8350, 58.3
2002-06-01,00:48:20, 47.7390, 146.0800,454.4
2002-06-18,23:09:48, 49.9680, 155.3660,121.8
2002-06-24,17:04:56, 46.3650, 153.3550, 41.4
2002-07-03,18:13:09, 47.7290, 147.5280,402.0
2002-07-17,02:20:35, 48.5600, 153.1890,149.7
2002-07-23,08:00:38, 45.3970, 149.9690, 56.1
2002-07-31,16:53:17, 48.0200, 145.9990,477.1
2002-08-04,07:54:24, 48.2890, 153.2070,161.1
2002-08-07,09:52:25, 47.8350, 155.3010, 10.0
2002-08-10,09:50:58, 53.4050, 161.6570, 27.5
2002-08-17,14:02:55, 46.3960, 153.2490, 15.0
2002-08-18,13:14:42, 47.4470, 151.0690,185.1
2002-08-20,05:43:23, 50.3540, 156.7760, 61.0
2002-08-21,23:15:01, 47.0920, 152.9060, 63.6
2002-08-25,17:12:00, 51.7180, 152.5200,417.5
2002-09-08,05:20:46, 49.6330, 156.2830, 74.3
2002-09-18,04:13:40, 45.3950, 151.5990, 55.8
2002-09-23,11:18:08, 48.8600, 154.1630, 99.9
2002-09-24,09:00:48, 49.2540, 155.3360, 59.8
2002-09-25,05:02:37, 50.2940, 153.4740,257.0
2002-09-27,14:21:33, 52.0560, 159.6180, 35.0
2002-10-03,15:56:41, 54.5550, 161.4780, 41.4
2002-10-04,16:23:53, 45.3190, 150.7180, 47.2
2002-10-08,09:18:58, 52.7790, 160.0400, 72.1
2002-10-16,10:12:22, 51.9260, 157.2850,107.0
2002-10-17,02:29:44, 51.8250, 157.4040,112.3
2002-10-18,10:19:51, 51.9230, 159.0760, 63.3
2002-10-20,01:34:48, 52.8830, 160.1630, 32.2
2002-10-20,13:28:53, 46.6900, 150.5190,166.5
2002-10-23,01:49:08, 46.7790, 153.8330, 45.9
2002-10-23,06:31:01, 52.1820, 158.6710, 61.3
2002-10-24,03:34:29, 48.3340, 154.3130, 43.2
2002-10-31,02:17:25, 49.2470, 154.9760, 67.7
2002-11-03,09:58:03, 50.5450, 156.5920, 79.2
2002-11-03,17:50:06, 46.7230, 153.8460, 28.9
2002-11-08,20:44:51, 49.5880, 155.9560, 57.3
2002-11-10,20:37:11, 49.3720, 153.9870,136.5
2002-11-12,19:58:00, 47.2860, 154.0420, 21.0
2002-11-16,12:06:26, 50.3960, 156.5000, 99.4
2002-11-17,04:53:54, 47.8900, 146.0070,470.0
2002-11-21,09:07:44, 49.3550, 155.3850, 44.5
2002-11-28,13:47:57, 50.9040, 157.2350, 66.2
2002-12-01,06:28:45, 50.6410, 150.1330,503.8
2002-12-07,18:17:48, 46.7240, 152.5470, 49.5
2002-12-08,20:06:31, 46.0470, 154.3320, 10.0
2002-12-11,17:54:38, 54.4250, 160.4030, 91.0
2002-12-14,11:39:58, 52.1820, 160.2940, 35.0
2002-12-14,20:11:00, 52.1930, 160.2650, 35.0
2002-12-15,04:08:43, 48.5400, 154.7770, 51.7
2002-12-18,11:09:18, 52.8430, 159.6750, 35.0
2002-12-24,12:48:47, 47.7420, 154.5220, 31.5
2002-12-24,14:43:10, 50.0750, 156.0870, 89.4
2003-01-04,16:51:31, 46.8810, 153.7790, 22.5
2003-01-12,22:12:10, 46.6090, 153.4760, 25.0
2003-01-15,02:35:52, 53.3590, 160.3930, 55.0
2003-01-20,03:01:06, 49.3230, 155.5800, 49.4
2003-01-27,03:01:24, 46.9270, 152.1440, 91.7
2003-02-02,05:38:57, 45.6830, 151.5530, 38.0
2003-02-06,04:42:08, 51.7930, 156.8210,141.0
